Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),Channel 1 (mA)
15.909,0.000548178,299.5338,457.980069,0.000548178
15.919,0.000548178,299.5338,457.980069,0.000548178
15.952,0.000370392,295.5594,455.9912082,0.000370392
15.961,0.000370392,297.5466,457.980069,0.000370392
15.971,0.000548178,297.5466,457.980069,0.000548178
15.98,0.000370392,296.553,455.9912082,0.000370392
15.99,0.000192606,297.5466,455.9912082,0.000192606
15.999,0.000370392,296.553,442.0691826,0.000370392
16.009,0.000192606,299.5338,444.0580434,0.000192606
16.041,0.000192606,295.5594,442.0691826,0.000192606
16.051,0.000370392,297.5466,442.0691826,0.000370392
16.06,0.000192606,298.5402,444.0580434,0.000192606
16.07,0.000370392,297.5466,444.0580434,0.000370392
16.08,0.000192606,297.5466,442.0691826,0.000192606
16.089,0.000192606,299.5338,428.147157,0.000192606
16.132,0.000192606,296.553,426.1582962,0.000192606
16.141,0.000192606,298.5402,428.147157,0.000192606
16.151,0.000192606,298.5402,430.1360178,0.000192606
16.16,0.000192606,298.5402,426.1582962,0.000192606
16.17,0.000192606,295.5594,426.1582962,0.000192606
16.179,0.000192606,299.5338,428.147157,0.000192606
16.189,0.000192606,299.5338,428.147157,0.000192606
16.198,0.000192606,299.5338,428.147157,0.000192606
16.27,1.48E-05,298.5402,414.2251314,1.48E-05
16.279,1.48E-05,298.5402,412.2362706,1.48E-05
16.311,0.000192606,296.553,412.2362706,0.000192606
16.321,-0.000340752,297.5466,416.2139922,-0.000340752
16.33,0.000192606,298.5402,416.2139922,0.000192606
16.34,0.000192606,299.5338,414.2251314,0.000192606
16.35,1.48E-05,297.5466,412.2362706,1.48E-05
16.359,1.48E-05,297.5466,398.314245,1.48E-05
16.402,0.000192606,296.553,396.3253842,0.000192606
16.411,0.000192606,297.5466,398.314245,0.000192606
16.421,1.48E-05,299.5338,398.314245,1.48E-05
16.43,0.000192606,299.5338,398.314245,0.000192606
16.44,-0.000340752,297.5466,396.3253842,-0.000340752
16.45,1.48E-05,298.5402,384.3922194,1.48E-05
16.459,1.48E-05,299.5338,384.3922194,1.48E-05
16.491,1.48E-05,297.5466,380.4144978,1.48E-05
16.501,1.48E-05,299.5338,384.3922194,1.48E-05
16.51,1.48E-05,300.5274,384.3922194,1.48E-05
16.52,1.48E-05,299.5338,384.3922194,1.48E-05
16.53,1.48E-05,296.553,380.4144978,1.48E-05
16.539,1.48E-05,298.5402,368.481333,1.48E-05
16.549,-0.000162966,298.5402,368.481333,-0.000162966
16.581,1.48E-05,297.5466,368.481333,1.48E-05
16.627,0.000370392,297.5466,364.5036114,0.000370392
16.636,-0.000340752,298.5402,370.4701938,-0.000340752
16.646,1.48E-05,298.5402,366.4924722,1.48E-05
16.656,1.48E-05,297.5466,366.4924722,1.48E-05
16.667,-0.000162966,297.5466,370.4701938,-0.000162966
16.677,1.48E-05,298.5402,354.5593074,1.48E-05
16.686,0.000192606,299.5338,354.5593074,0.000192606
16.762,-0.000162966,297.5466,350.5815858,-0.000162966
16.807,1.48E-05,297.5466,350.5815858,1.48E-05
16.897,-0.000340752,296.553,350.5815858,-0.000340752
16.906,1.48E-05,299.5338,350.5815858,1.48E-05
16.916,-0.000162966,298.5402,352.5704466,-0.000162966
16.925,1.48E-05,299.5338,352.5704466,1.48E-05
16.935,-0.000162966,296.553,352.5704466,-0.000162966
16.944,1.48E-05,299.5338,338.648421,1.48E-05
16.954,1.48E-05,298.5402,338.648421,1.48E-05
16.986,-0.000340752,294.5658,336.6595602,-0.000340752
16.996,1.48E-05,297.5466,336.6595602,1.48E-05
17.005,1.48E-05,299.5338,338.648421,1.48E-05
17.015,0.000192606,299.5338,338.648421,0.000192606
17.025,1.48E-05,296.553,336.6595602,1.48E-05
17.034,-0.000162966,298.5402,324.7263954,-0.000162966
17.044,-0.000340752,299.5338,324.7263954,-0.000340752
17.076,1.48E-05,297.5466,322.7375346,1.48E-05
17.086,-0.000162966,297.5466,324.7263954,-0.000162966
17.095,0.000192606,299.5338,322.7375346,0.000192606
17.121,1.48E-05,296.553,322.7375346,1.48E-05
17.131,1.48E-05,299.5338,322.7375346,1.48E-05
17.215,1.48E-05,298.5402,308.815509,1.48E-05
17.224,-0.000162966,297.5466,306.8266482,-0.000162966
17.256,-0.000340752,298.5402,308.815509,-0.000340752
17.266,-0.000162966,297.5466,308.815509,-0.000162966
17.275,-0.000162966,297.5466,308.815509,-0.000162966
17.285,-0.000162966,301.521,308.815509,-0.000162966
17.295,1.48E-05,298.5402,304.8377874,1.48E-05
17.304,-0.000162966,299.5338,292.9046226,-0.000162966
17.347,-0.000162966,295.5594,290.9157618,-0.000162966
17.356,1.48E-05,298.5402,290.9157618,1.48E-05
17.366,1.48E-05,298.5402,292.9046226,1.48E-05
17.375,-0.000162966,297.5466,292.9046226,-0.000162966
17.385,-0.000340752,298.5402,294.8934834,-0.000340752
17.395,1.48E-05,298.5402,276.9937362,1.48E-05
17.404,0.000192606,299.5338,276.9937362,0.000192606
17.436,1.48E-05,297.5466,276.9937362,1.48E-05
17.446,-0.000162966,298.5402,278.982597,-0.000162966
17.455,1.48E-05,300.5274,276.9937362,1.48E-05
17.465,1.48E-05,297.5466,276.9937362,1.48E-05
17.475,0.000192606,296.553,276.9937362,0.000192606
17.484,-0.000162966,297.5466,263.0717106,-0.000162966
17.527,1.48E-05,300.5274,265.0605714,1.48E-05
17.617,-0.000162966,295.5594,261.0828498,-0.000162966
17.626,-0.000162966,297.5466,265.0605714,-0.000162966
17.636,1.48E-05,299.5338,261.0828498,1.48E-05
17.645,-0.000340752,298.5402,265.0605714,-0.000340752
17.655,-0.000340752,295.5594,263.0717106,-0.000340752
17.664,1.48E-05,300.5274,265.0605714,1.48E-05
17.674,-0.000162966,298.5402,261.0828498,-0.000162966
17.71,-0.000162966,298.5402,247.1608242,-0.000162966
17.719,-0.000340752,298.5402,247.1608242,-0.000340752
17.751,-0.000162966,295.5594,245.1719634,-0.000162966
17.761,-0.000162966,298.5402,247.1608242,-0.000162966
17.77,1.48E-05,299.5338,247.1608242,1.48E-05
17.78,1.48E-05,299.5338,247.1608242,1.48E-05
17.79,-0.000340752,297.5466,245.1719634,-0.000340752
17.8,-0.000162966,300.5274,233.2387986,-0.000162966
17.809,-0.000162966,299.5338,233.2387986,-0.000162966
17.841,-0.000162966,299.5338,233.2387986,-0.000162966
17.887,1.48E-05,294.5658,227.2722162,1.48E-05
17.896,1.48E-05,298.5402,231.2499378,1.48E-05
17.906,0.000192606,299.5338,231.2499378,0.000192606
17.915,1.48E-05,300.5274,233.2387986,1.48E-05
17.925,0.000192606,299.5338,229.261077,0.000192606
17.934,1.48E-05,299.5338,231.2499378,1.48E-05
17.944,0.000192606,300.5274,233.2387986,0.000192606
17.953,1.48E-05,299.5338,233.2387986,1.48E-05
17.98,1.48E-05,298.5402,217.3279122,1.48E-05
17.998,1.48E-05,298.5402,215.3390514,1.48E-05
18.067,-0.000162966,294.5658,215.3390514,-0.000162966
18.076,-0.000162966,299.5338,219.316773,-0.000162966
18.086,1.48E-05,299.5338,217.3279122,1.48E-05
18.095,-0.000340752,298.5402,217.3279122,-0.000340752
18.105,-0.000340752,295.5594,215.3390514,-0.000340752
18.115,-0.000162966,295.5594,201.4170258,-0.000162966
18.124,-0.000162966,298.5402,203.4058866,-0.000162966
18.156,1.48E-05,296.553,199.428165,1.48E-05
18.166,-0.000340752,297.5466,203.4058866,-0.000340752
18.175,-0.000162966,300.5274,203.4058866,-0.000162966
18.185,1.48E-05,299.5338,203.4058866,1.48E-05
18.205,-0.000162966,299.5338,189.483861,-0.000162966
18.214,-0.000162966,298.5402,187.4950002,-0.000162966
18.246,-0.000162966,297.5466,187.4950002,-0.000162966
18.256,-0.000162966,299.5338,189.483861,-0.000162966
18.265,0.000192606,299.5338,187.4950002,0.000192606
18.275,-0.000162966,297.5466,187.4950002,-0.000162966
18.292,-0.000162966,298.5402,187.4950002,-0.000162966
18.382,-0.000162966,297.5466,171.5841138,-0.000162966
18.391,0.000192606,298.5402,173.5729746,0.000192606
18.401,1.48E-05,299.5338,173.5729746,1.48E-05
18.41,1.48E-05,298.5402,171.5841138,1.48E-05
18.42,1.48E-05,298.5402,171.5841138,1.48E-05
18.439,0.000192606,299.5338,157.6620882,0.000192606
18.449,1.48E-05,298.5402,157.6620882,1.48E-05
18.471,-0.000518538,295.5594,157.6620882,-0.000518538
18.481,0.000192606,298.5402,157.6620882,0.000192606
18.49,-0.000162966,297.5466,159.650949,-0.000162966
18.51,1.48E-05,296.553,155.6732274,1.48E-05
18.529,1.48E-05,298.5402,141.7512018,1.48E-05
18.539,1.48E-05,298.5402,143.7400626,1.48E-05
18.549,1.48E-05,299.5338,143.7400626,1.48E-05
18.561,1.48E-05,296.553,141.7512018,1.48E-05
18.571,-0.000340752,298.5402,143.7400626,-0.000340752
18.58,-0.000162966,297.5466,143.7400626,-0.000162966
18.61,1.48E-05,299.5338,125.8403154,1.48E-05
18.652,1.48E-05,294.5658,121.8625938,1.48E-05
18.661,-0.000162966,299.5338,127.8291762,-0.000162966
18.671,-0.000340752,300.5274,129.818037,-0.000340752
18.68,-0.000162966,299.5338,127.8291762,-0.000162966
18.7,-0.000162966,296.553,111.9182898,-0.000162966
18.71,-0.000162966,297.5466,111.9182898,-0.000162966
18.72,1.48E-05,297.5466,111.9182898,1.48E-05
18.741,-0.000340752,298.5402,111.9182898,-0.000340752
18.787,-0.000162966,295.5594,109.929429,-0.000162966
18.796,1.48E-05,297.5466,111.9182898,1.48E-05
18.806,-0.000162966,298.5402,111.9182898,-0.000162966
18.815,-0.000162966,298.5402,115.8960114,-0.000162966
18.825,1.48E-05,297.5466,109.929429,1.48E-05
18.835,-0.000162966,297.5466,97.9962642,-0.000162966
18.844,-0.000162966,297.5466,96.0074034,-0.000162966
18.876,-0.000162966,297.5466,96.0074034,-0.000162966
18.886,-0.000162966,299.5338,99.985125,-0.000162966
18.895,1.48E-05,298.5402,96.0074034,1.48E-05
18.905,-0.000162966,299.5338,99.985125,-0.000162966
18.915,-0.000162966,298.5402,97.9962642,-0.000162966
18.97,1.48E-05,297.5466,84.0742386,1.48E-05
18.98,1.48E-05,297.5466,84.0742386,1.48E-05
19.012,1.48E-05,295.5594,80.096517,1.48E-05
19.021,-0.000162966,298.5402,84.0742386,-0.000162966
19.031,1.48E-05,299.5338,82.0853778,1.48E-05
19.051,-0.000162966,296.553,80.096517,-0.000162966
19.06,-0.000162966,299.5338,70.152213,-0.000162966
19.07,1.48E-05,300.5274,66.1744914,1.48E-05
19.08,1.48E-05,298.5402,68.1633522,1.48E-05
19.101,-0.000340752,296.553,68.1633522,-0.000340752
19.12,-0.000162966,298.5402,68.1633522,-0.000162966
19.13,1.48E-05,298.5402,68.1633522,1.48E-05
19.141,-0.000162966,297.5466,68.1633522,-0.000162966
19.15,1.48E-05,299.5338,54.2413266,1.48E-05
19.16,1.48E-05,299.5338,54.2413266,1.48E-05
19.17,1.48E-05,299.5338,52.2524658,1.48E-05
19.191,-0.000162966,297.5466,54.2413266,-0.000162966
19.21,-0.000162966,298.5402,52.2524658,-0.000162966
19.22,1.48E-05,300.5274,56.2301874,1.48E-05
19.231,1.48E-05,297.5466,52.2524658,1.48E-05
19.241,1.48E-05,299.5338,36.3415794,1.48E-05
19.25,0.000192606,298.5402,36.3415794,0.000192606
19.26,0.000192606,299.5338,36.3415794,0.000192606
19.281,-0.000162966,294.5658,36.3415794,-0.000162966
19.301,1.48E-05,297.5466,38.3304402,1.48E-05
19.311,0.000192606,299.5338,36.3415794,0.000192606
19.321,-0.000162966,296.553,38.3304402,-0.000162966
19.331,1.48E-05,298.5402,24.4084146,1.48E-05
19.341,1.48E-05,299.5338,24.4084146,1.48E-05
19.351,-0.000162966,298.5402,24.4084146,-0.000162966
19.371,-0.000162966,298.5402,26.3972754,-0.000162966
19.417,0.000192606,297.5466,20.430693,0.000192606
19.426,-0.000340752,299.5338,26.3972754,-0.000340752
19.436,0.000192606,299.5338,24.4084146,0.000192606
19.445,1.48E-05,297.5466,24.4084146,1.48E-05
19.455,-0.000340752,296.553,22.4195538,-0.000340752
19.465,0.000192606,298.5402,8.4975282,0.000192606
19.474,1.48E-05,299.5338,10.486389,1.48E-05
19.506,1.48E-05,296.553,6.5086674,1.48E-05
19.516,0.000192606,299.5338,8.4975282,0.000192606
19.526,1.48E-05,298.5402,8.4975282,1.48E-05
19.535,0.000192606,298.5402,6.5086674,0.000192606
19.545,-0.000340752,297.5466,6.5086674,-0.000340752
19.555,-0.000340752,298.5402,6.5086674,-0.000340752
19.597,0.000192606,297.5466,4.5198066,0.000192606
19.607,-0.000162966,300.5274,10.486389,-0.000162966
19.616,-0.000162966,300.5274,8.4975282,-0.000162966
19.626,-0.000162966,298.5402,8.4975282,-0.000162966
19.635,-0.000162966,298.5402,8.4975282,-0.000162966
19.645,-0.000162966,299.5338,26.3972754,-0.000162966
19.687,1.48E-05,296.553,20.430693,1.48E-05
19.697,0.000192606,300.5274,26.3972754,0.000192606
19.706,-0.000162966,298.5402,24.4084146,-0.000162966
19.716,-0.000162966,299.5338,24.4084146,-0.000162966
19.725,-0.000162966,297.5466,20.430693,-0.000162966
19.735,-0.000162966,299.5338,38.3304402,-0.000162966
19.744,1.48E-05,298.5402,36.3415794,1.48E-05
19.776,-0.000162966,295.5594,34.3527186,-0.000162966
19.786,0.000192606,299.5338,36.3415794,0.000192606
19.796,1.48E-05,299.5338,38.3304402,1.48E-05
19.805,1.48E-05,299.5338,40.319301,1.48E-05
19.815,-0.000340752,295.5594,36.3415794,-0.000340752
19.825,-0.000340752,298.5402,54.2413266,-0.000340752
19.834,1.48E-05,299.5338,54.2413266,1.48E-05
19.866,-0.000162966,296.553,52.2524658,-0.000162966
19.876,-0.000340752,298.5402,54.2413266,-0.000340752
19.886,0.000192606,298.5402,52.2524658,0.000192606
19.895,-0.000162966,299.5338,54.2413266,-0.000162966
19.905,-0.000340752,295.5594,52.2524658,-0.000340752
19.915,1.48E-05,299.5338,68.1633522,1.48E-05
19.924,1.48E-05,298.5402,68.1633522,1.48E-05
19.957,1.48E-05,295.5594,66.1744914,1.48E-05
19.967,1.48E-05,298.5402,66.1744914,1.48E-05
19.976,-0.000162966,296.553,66.1744914,-0.000162966
19.985,-0.000340752,298.5402,68.1633522,-0.000340752
19.995,-0.000340752,295.5594,66.1744914,-0.000340752
20.005,-0.000162966,297.5466,82.0853778,-0.000162966
20.014,1.48E-05,298.5402,84.0742386,1.48E-05
20.047,-0.000340752,294.5658,82.0853778,-0.000340752
20.056,-0.000340752,298.5402,86.0630994,-0.000340752
20.066,1.48E-05,299.5338,82.0853778,1.48E-05
20.075,-0.000162966,300.5274,86.0630994,-0.000162966
20.085,-0.000518538,295.5594,80.096517,-0.000518538
20.095,-0.000340752,299.5338,99.985125,-0.000340752
20.104,-0.000340752,298.5402,97.9962642,-0.000340752
20.137,-0.000340752,298.5402,96.0074034,-0.000340752
20.146,1.48E-05,299.5338,97.9962642,1.48E-05
20.156,-0.000162966,299.5338,99.985125,-0.000162966
20.165,1.48E-05,298.5402,97.9962642,1.48E-05
20.176,1.48E-05,297.5466,96.0074034,1.48E-05
20.185,-0.000340752,298.5402,115.8960114,-0.000340752
20.227,1.48E-05,297.5466,109.929429,1.48E-05
20.237,1.48E-05,297.5466,111.9182898,1.48E-05
20.246,-0.000162966,297.5466,113.9071506,-0.000162966
20.256,-0.000162966,299.5338,113.9071506,-0.000162966
20.265,1.48E-05,298.5402,109.929429,1.48E-05
20.275,1.48E-05,299.5338,125.8403154,1.48E-05
20.284,-0.000162966,298.5402,127.8291762,-0.000162966
20.317,1.48E-05,297.5466,125.8403154,1.48E-05
20.326,0.000192606,299.5338,125.8403154,0.000192606
20.336,1.48E-05,300.5274,127.8291762,1.48E-05
20.345,-0.000162966,298.5402,127.8291762,-0.000162966
20.355,-0.000162966,299.5338,127.8291762,-0.000162966
20.365,-0.000162966,299.5338,143.7400626,-0.000162966
20.374,-0.000162966,299.5338,143.7400626,-0.000162966
20.407,1.48E-05,296.553,139.762341,1.48E-05
20.416,1.48E-05,298.5402,143.7400626,1.48E-05
20.426,-0.000340752,298.5402,141.7512018,-0.000340752
20.435,-0.000162966,300.5274,145.7289234,-0.000162966
20.445,-0.000162966,295.5594,141.7512018,-0.000162966
20.455,1.48E-05,299.5338,157.6620882,1.48E-05
20.464,-0.000162966,298.5402,159.650949,-0.000162966
20.497,-0.000162966,297.5466,155.6732274,-0.000162966
20.506,1.48E-05,300.5274,157.6620882,1.48E-05
20.516,1.48E-05,298.5402,157.6620882,1.48E-05
20.525,0.000192606,300.5274,155.6732274,0.000192606
20.535,-0.000162966,297.5466,155.6732274,-0.000162966
20.545,-0.000162966,299.5338,173.5729746,-0.000162966
20.554,-0.000162966,299.5338,173.5729746,-0.000162966
20.587,-0.000340752,297.5466,173.5729746,-0.000340752
20.596,-0.000162966,299.5338,173.5729746,-0.000162966
20.631,1.48E-05,296.553,173.5729746,1.48E-05
20.677,-0.000162966,294.5658,171.5841138,-0.000162966
20.687,-0.000340752,297.5466,173.5729746,-0.000340752
20.696,-0.000162966,299.5338,173.5729746,-0.000162966
20.705,1.48E-05,299.5338,173.5729746,1.48E-05
20.715,1.48E-05,296.553,169.595253,1.48E-05
20.725,-0.000162966,298.5402,189.483861,-0.000162966
20.767,0.000192606,297.5466,185.5061394,0.000192606
20.777,-0.000162966,299.5338,187.4950002,-0.000162966
20.786,-0.000162966,298.5402,187.4950002,-0.000162966
20.796,1.48E-05,300.5274,187.4950002,1.48E-05
20.805,0.000370392,298.5402,185.5061394,0.000370392
20.815,1.48E-05,299.5338,187.4950002,1.48E-05
20.824,-0.000162966,298.5402,187.4950002,-0.000162966
20.902,0.000192606,296.553,199.428165,0.000192606
20.911,-0.000162966,298.5402,201.4170258,-0.000162966
20.921,-0.000340752,298.5402,203.4058866,-0.000340752
20.93,1.48E-05,299.5338,203.4058866,1.48E-05
20.94,-0.000340752,296.553,201.4170258,-0.000340752
20.95,1.48E-05,297.5466,217.3279122,1.48E-05
20.959,-0.000162966,299.5338,219.316773,-0.000162966
20.992,1.48E-05,295.5594,215.3390514,1.48E-05
21.001,0.000192606,299.5338,217.3279122,0.000192606
21.011,-0.000162966,298.5402,215.3390514,-0.000162966
21.02,1.48E-05,300.5274,217.3279122,1.48E-05
21.03,-0.000162966,297.5466,215.3390514,-0.000162966
21.04,-0.000162966,298.5402,233.2387986,-0.000162966
21.049,-0.000162966,297.5466,235.2276594,-0.000162966
21.082,0.000192606,299.5338,231.2499378,0.000192606
21.127,-0.000162966,294.5658,229.261077,-0.000162966
21.137,-0.000162966,299.5338,233.2387986,-0.000162966
21.146,1.48E-05,298.5402,231.2499378,1.48E-05
21.156,-0.000162966,296.553,231.2499378,-0.000162966
21.165,-0.000340752,297.5466,229.261077,-0.000340752
21.175,1.48E-05,309.4698,245.1719634,1.48E-05
21.184,1.48E-05,311.457,247.1608242,1.48E-05
21.217,0.000192606,310.4634,243.1831026,0.000192606
21.226,0.000192606,313.4442,247.1608242,0.000192606
21.236,0.000192606,314.4378,247.1608242,0.000192606
21.245,1.48E-05,315.4314,247.1608242,1.48E-05
21.256,-0.000162966,312.4506,245.1719634,-0.000162966
21.265,0.000192606,328.3482,261.0828498,0.000192606
21.275,0.000192606,328.3482,263.0717106,0.000192606
21.307,-0.000340752,322.3866,261.0828498,-0.000340752
21.316,1.48E-05,326.361,263.0717106,1.48E-05
21.326,0.000192606,325.3674,263.0717106,0.000192606
21.335,1.48E-05,325.3674,263.0717106,1.48E-05
21.345,-0.000340752,323.3802,261.0828498,-0.000340752
21.355,1.48E-05,336.297,278.982597,1.48E-05
21.374,-0.000162966,333.3162,278.982597,-0.000162966
21.397,0.000192606,329.3418,273.0160146,0.000192606
21.406,1.48E-05,330.3354,278.982597,1.48E-05
21.416,1.48E-05,329.3418,276.9937362,1.48E-05
21.425,-0.000340752,328.3482,278.982597,-0.000340752
21.435,1.48E-05,326.361,273.0160146,1.48E-05
21.445,1.48E-05,340.2714,290.9157618,1.48E-05
21.464,1.48E-05,335.3034,292.9046226,1.48E-05
21.487,1.48E-05,329.3418,292.9046226,1.48E-05
21.577,-0.000340752,304.5018,290.9157618,-0.000340752
21.587,1.48E-05,307.4826,296.8823442,1.48E-05
21.596,-0.000162966,304.5018,292.9046226,-0.000162966
21.606,0.000192606,304.5018,292.9046226,0.000192606
21.615,-0.000518538,300.5274,292.9046226,-0.000518538
21.634,1.48E-05,311.457,310.8043698,1.48E-05
21.667,-0.000340752,300.5274,310.8043698,-0.000340752
21.712,-0.000162966,294.5658,304.8377874,-0.000162966
21.722,0.000192606,297.5466,306.8266482,0.000192606
21.731,1.48E-05,299.5338,308.815509,1.48E-05
21.741,0.000192606,300.5274,306.8266482,0.000192606
21.75,1.48E-05,296.553,304.8377874,1.48E-05
21.76,-0.000162966,299.5338,324.7263954,-0.000162966
21.769,-0.000162966,299.5338,326.7152562,-0.000162966
21.802,1.48E-05,297.5466,322.7375346,1.48E-05
21.848,1.48E-05,296.553,320.7486738,1.48E-05
21.857,-0.000162966,296.553,322.7375346,-0.000162966
21.867,-0.000162966,299.5338,324.7263954,-0.000162966
21.876,-0.000162966,299.5338,322.7375346,-0.000162966
21.886,-0.000340752,296.553,320.7486738,-0.000340752
21.896,1.48E-05,298.5402,336.6595602,1.48E-05
21.915,1.48E-05,298.5402,336.6595602,1.48E-05
21.925,0.000192606,299.5338,338.648421,0.000192606
21.937,-0.000340752,299.5338,338.648421,-0.000340752
21.982,1.48E-05,296.553,332.6818386,1.48E-05
21.992,-0.000162966,298.5402,338.648421,-0.000162966
22.001,1.48E-05,297.5466,336.6595602,1.48E-05
22.011,1.48E-05,298.5402,338.648421,1.48E-05
22.02,-0.000162966,297.5466,336.6595602,-0.000162966
22.03,-0.000162966,298.5402,352.5704466,-0.000162966
22.072,1.48E-05,296.553,350.5815858,1.48E-05
22.082,1.48E-05,297.5466,350.5815858,1.48E-05
22.091,-0.000340752,298.5402,354.5593074,-0.000340752
22.101,0.000192606,298.5402,348.592725,0.000192606
22.11,1.48E-05,298.5402,348.592725,1.48E-05
22.12,1.48E-05,298.5402,368.481333,1.48E-05
22.13,1.48E-05,297.5466,368.481333,1.48E-05
22.162,-0.000162966,297.5466,366.4924722,-0.000162966
22.171,1.48E-05,299.5338,370.4701938,1.48E-05
22.181,-0.000162966,298.5402,368.481333,-0.000162966
22.19,-0.000162966,298.5402,368.481333,-0.000162966
22.2,1.48E-05,298.5402,364.5036114,1.48E-05
22.21,1.48E-05,300.5274,384.3922194,1.48E-05
22.22,1.48E-05,297.5466,384.3922194,1.48E-05
22.252,0.000192606,298.5402,384.3922194,0.000192606
22.297,1.48E-05,294.5658,380.4144978,1.48E-05
22.307,1.48E-05,298.5402,384.3922194,1.48E-05
22.316,-0.000162966,297.5466,386.3810802,-0.000162966
22.336,-0.000340752,297.5466,382.4033586,-0.000340752
22.346,0.000192606,299.5338,398.314245,0.000192606
22.355,1.48E-05,299.5338,398.314245,1.48E-05
22.365,0.000192606,298.5402,400.3031058,0.000192606
22.387,1.48E-05,297.5466,400.3031058,1.48E-05
22.432,1.48E-05,295.5594,398.314245,1.48E-05
22.442,0.000370392,298.5402,398.314245,0.000370392
22.451,0.000192606,299.5338,396.3253842,0.000192606
22.461,0.000370392,299.5338,398.314245,0.000370392
22.47,0.000192606,297.5466,396.3253842,0.000192606
22.48,1.48E-05,299.5338,414.2251314,1.48E-05
22.612,0.000192606,295.5594,412.2362706,0.000192606
22.622,0.000370392,298.5402,412.2362706,0.000370392
22.631,1.48E-05,299.5338,414.2251314,1.48E-05
22.641,0.000548178,299.5338,412.2362706,0.000548178
22.651,1.48E-05,299.5338,412.2362706,1.48E-05
22.66,0.000192606,298.5402,428.147157,0.000192606
22.67,0.000192606,298.5402,428.147157,0.000192606
22.702,0.000192606,297.5466,424.1694354,0.000192606
22.711,0.000192606,297.5466,426.1582962,0.000192606
22.721,1.48E-05,297.5466,428.147157,1.48E-05
22.73,1.48E-05,299.5338,430.1360178,1.48E-05
22.74,0.000192606,297.5466,424.1694354,0.000192606
22.75,0.000548178,298.5402,442.0691826,0.000548178
22.837,0.000370392,296.553,440.0803218,0.000370392
22.856,0.000548178,299.5338,442.0691826,0.000548178
22.866,0.000370392,298.5402,444.0580434,0.000370392
22.876,0.000548178,297.5466,444.0580434,0.000548178
22.886,0.000370392,298.5402,457.980069,0.000370392
22.896,0.000548178,298.5402,459.9689298,0.000548178
22.972,0.000548178,295.5594,454.0023474,0.000548178
22.982,0.000548178,298.5402,457.980069,0.000548178
22.991,0.000548178,297.5466,457.980069,0.000548178
23.001,0.000725964,298.5402,457.980069,0.000725964
23.011,0.000370392,296.553,455.9912082,0.000370392
23.02,0.000370392,300.5274,473.8909554,0.000370392
23.03,0.00090375,298.5402,471.9020946,0.00090375
23.062,0.000548178,295.5594,469.9132338,0.000548178
23.071,0.000725964,299.5338,473.8909554,0.000725964
23.081,0.00090375,299.5338,471.9020946,0.00090375
23.09,0.000725964,298.5402,471.9020946,0.000725964
23.101,0.000725964,298.5402,469.9132338,0.000725964
23.11,0.000725964,298.5402,487.812981,0.000725964
23.12,0.000370392,297.5466,489.8018418,0.000370392
23.152,0.00090375,296.553,485.8241202,0.00090375
23.161,0.001081536,298.5402,487.812981,0.001081536
23.171,0.00090375,297.5466,487.812981,0.00090375
23.18,0.001259322,300.5274,485.8241202,0.001259322
23.191,0.000725964,295.5594,485.8241202,0.000725964
23.2,0.001081536,299.5338,501.7350066,0.001081536
23.21,0.001259322,298.5402,501.7350066,0.001259322
23.242,0.001081536,296.553,499.7461458,0.001081536
23.251,0.001081536,298.5402,501.7350066,0.001081536
23.261,0.001259322,298.5402,503.7238674,0.001259322
23.27,0.001259322,299.5338,499.7461458,0.001259322
23.28,0.001437108,298.5402,497.757285,0.001437108
23.29,0.001437108,298.5402,513.6681714,0.001437108
23.332,0.001614894,299.5338,515.6570322,0.001614894
23.377,0.00179268,297.5466,511.6793106,0.00179268
23.422,0.00179268,299.5338,513.6681714,0.00179268
23.431,0.001614894,297.5466,515.6570322,0.001614894
23.512,0.00179268,297.5466,511.6793106,0.00179268
23.522,0.00179268,299.5338,513.6681714,0.00179268
23.531,0.00179268,297.5466,511.6793106,0.00179268
23.541,0.001614894,299.5338,515.6570322,0.001614894
23.551,0.001614894,297.5466,513.6681714,0.001614894
23.56,0.00179268,298.5402,513.6681714,0.00179268
23.57,0.00179268,299.5338,513.6681714,0.00179268
23.579,0.001614894,299.5338,513.6681714,0.001614894
23.588,0.00179268,299.5338,511.6793106,0.00179268
23.598,0.001259322,297.5466,515.6570322,0.001259322
23.617,0.002148252,299.5338,531.5679186,0.002148252
23.627,0.001970466,298.5402,531.5679186,0.001970466
23.647,0.002148252,298.5402,527.590197,0.002148252
23.657,0.00179268,298.5402,531.5679186,0.00179268
23.666,0.002148252,299.5338,529.5790578,0.002148252
23.676,0.002326038,299.5338,529.5790578,0.002326038
23.686,0.001437108,296.553,529.5790578,0.001437108
23.695,0.002148252,298.5402,543.5010834,0.002148252
23.705,0.002503824,298.5402,543.5010834,0.002503824
23.737,0.002326038,294.5658,541.5122226,0.002326038
23.746,0.002326038,297.5466,543.5010834,0.002326038
23.756,0.00268161,299.5338,543.5010834,0.00268161
23.765,0.002503824,299.5338,543.5010834,0.002503824
23.775,0.002326038,298.5402,545.4899442,0.002326038
23.785,0.00268161,298.5402,559.4119698,0.00268161
23.872,0.003214968,299.5338,561.4008306,0.003214968
23.962,0.00268161,295.5594,559.4119698,0.00268161
23.972,0.003214968,299.5338,559.4119698,0.003214968
23.981,0.003037182,299.5338,561.4008306,0.003037182
