Time (s),Channel 1 (mV),Channel 2 (mV),Channel 3 (mV),Channel 1 (mV)
15.2164077,0.0328,302.5146,791.602,0.0328
15.262665,0.0319,303.5082,798.546,0.0319
15.3061314,0.0315,301.521,798.546,0.0315
15.3987723,0.031,302.5146,797.554,0.031
15.4421491,0.03,303.5082,804.498,0.03
15.486761,0.0297,302.5146,805.49,0.0297
15.5324034,0.0291,303.5082,805.49,0.0291
15.5760151,0.028,302.5146,812.434,0.028
15.6212097,0.0277,302.5146,813.426,0.0277
15.6669623,0.0271,302.5146,812.434,0.0271
15.7118446,0.0261,302.5146,821.362,0.0261
15.7570703,0.0258,303.5082,820.37,0.0258
15.847541,0.0247,302.5146,829.298,0.0247
15.8916773,0.0243,302.5146,828.306,0.0243
15.9376139,0.0238,303.5082,827.314,0.0238
15.9814473,0.0227,303.5082,836.242,0.0227
16.0282509,0.0223,302.5146,834.258,0.0223
16.0719378,0.0217,302.5146,835.25,0.0217
16.1179327,0.0212,302.5146,836.242,0.0212
16.1622387,0.0202,303.5082,843.186,0.0202
16.2067153,0.0199,303.5082,842.194,0.0199
16.2970403,0.019,302.5146,851.122,0.019
16.341193,0.0186,302.5146,850.13,0.0186
16.3875185,0.0181,302.5146,851.122,0.0181
16.4325366,0.0171,302.5146,858.066,0.0171
16.4772794,0.0169,301.521,858.066,0.0169
16.5217951,0.0163,301.521,858.066,0.0163
16.566442,0.0155,303.5082,867.986,0.0155
16.6116286,0.0151,302.5146,865.01,0.0151
16.7023016,0.0141,302.5146,873.938,0.0141
16.7463504,0.0139,301.521,872.946,0.0139
16.7916379,0.0134,302.5146,873.938,0.0134
16.8367075,0.0126,301.521,882.866,0.0126
16.8812397,0.0123,302.5146,880.882,0.0123
16.9265321,0.0118,302.5146,881.874,0.0118
16.9716724,0.0109,302.5146,889.81,0.0109
17.0163161,0.0106,301.521,889.81,0.0106
17.0617387,0.0098,302.5146,895.762,0.0098
17.1068219,0.0096,303.5082,895.762,0.0096
17.1989764,0.0091,303.5082,896.754,0.0091
17.2412921,0.0081,302.5146,903.698,0.0081
17.2869112,0.008,302.5146,904.69,0.008
17.3317638,0.0076,302.5146,902.706,0.0076
17.3758455,0.0069,302.5146,910.642,0.0069
17.4662692,0.0066,302.5146,908.658,0.0066
17.5116909,0.0061,301.521,911.634,0.0061
17.5253674,0.0054,301.521,918.578,0.0054
17.5562413,0.0052,302.5146,917.586,0.0052
17.6476026,0.0049,302.5146,916.594,0.0049
17.6911576,0.0046,302.5146,917.586,0.0046
17.7366681,0.0043,302.5146,917.586,0.0043
17.8260368,0.004,302.5146,917.586,0.004
17.8409269,0.0039,303.5082,910.642,0.0039
17.8711081,0.0035,301.521,910.642,0.0035
17.9168317,0.0032,302.5146,910.642,0.0032
17.9614409,0.0033,301.521,902.706,0.0033
18.0067196,0.003,302.5146,902.706,0.003
