Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),Channel 1 (mA)
13.005,0.001081536,323.3802,694.6545042,0.001081536
13.054,0.00179268,324.3738,678.7436178,0.00179268
13.104,0.00179268,321.393,662.8327314,0.00179268
13.154,0.001970466,322.3866,662.8327314,0.001970466
13.204,0.002148252,322.3866,648.9107058,0.002148252
13.254,0.00268161,322.3866,648.9107058,0.00268161
13.304,0.00268161,320.3994,632.9998194,0.00268161
13.354,0.003037182,322.3866,634.9886802,0.003037182
13.404,0.00357054,325.3674,619.0777938,0.00357054
13.455,0.00357054,322.3866,615.1000722,0.00357054
13.504,0.004281684,321.393,603.1669074,0.004281684
13.554,0.004281684,322.3866,587.256021,0.004281684
13.604,0.00445947,323.3802,589.2448818,0.00445947
13.654,0.00445947,322.3866,575.3228562,0.00445947
13.704,0.0053484,320.3994,571.3451346,0.0053484
13.754,0.0053484,321.393,571.3451346,0.0053484
13.804,0.005170614,322.3866,559.4119698,0.005170614
13.854,0.005526186,322.3866,557.423109,0.005526186
13.904,0.006059544,322.3866,541.5122226,0.006059544
13.954,0.005703972,322.3866,541.5122226,0.005703972
14.004,0.006059544,320.3994,525.6013362,0.006059544
14.054,0.006592902,324.3738,511.6793106,0.006592902
14.104,0.006770688,324.3738,513.6681714,0.006770688
14.154,0.006415116,324.3738,497.757285,0.006415116
14.204,0.006592902,320.3994,497.757285,0.006592902
14.254,0.006592902,322.3866,483.8352594,0.006592902
14.304,0.006770688,323.3802,485.8241202,0.006770688
14.355,0.006415116,321.393,467.924373,0.006415116
14.404,0.006415116,322.3866,469.9132338,0.006415116
14.454,0.006592902,323.3802,455.9912082,0.006592902
14.504,0.006415116,323.3802,442.0691826,0.006415116
14.554,0.00623733,323.3802,442.0691826,0.00623733
14.605,0.006415116,323.3802,426.1582962,0.006415116
14.654,0.005881758,322.3866,426.1582962,0.005881758
14.705,0.005526186,320.3994,414.2251314,0.005526186
14.754,0.0053484,322.3866,410.2474098,0.0053484
14.805,0.0053484,321.393,396.3253842,0.0053484
14.855,0.004992828,322.3866,394.3365234,0.004992828
14.905,0.004992828,320.3994,378.425637,0.004992828
14.955,0.00445947,321.393,366.4924722,0.00445947
15.004,0.004103898,323.3802,366.4924722,0.004103898
15.055,0.004281684,324.3738,350.5815858,0.004281684
15.105,0.003926112,320.3994,350.5815858,0.003926112
15.155,0.003926112,325.3674,336.6595602,0.003926112
15.205,0.003748326,323.3802,336.6595602,0.003748326
15.255,0.00357054,324.3738,334.6706994,0.00357054
