Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),Channel 1 (mA)
25.208,-0.000162966,322.3866,6.5086674,-0.000162966
25.258,0.000192606,322.3866,4.5198066,0.000192606
25.308,1.48E-05,321.393,6.5086674,1.48E-05
25.358,1.48E-05,323.3802,4.5198066,1.48E-05
25.408,-0.000162966,323.3802,4.5198066,-0.000162966
25.458,0.000192606,322.3866,4.5198066,0.000192606
25.508,1.48E-05,324.3738,6.5086674,1.48E-05
25.558,0.000370392,323.3802,4.5198066,0.000370392
25.609,-0.000162966,320.3994,4.5198066,-0.000162966
25.659,0.000370392,321.393,4.5198066,0.000370392
25.709,0.000192606,322.3866,2.5309458,0.000192606
25.758,1.48E-05,322.3866,6.5086674,1.48E-05
25.809,-0.000162966,323.3802,6.5086674,-0.000162966
25.859,-0.000162966,322.3866,6.5086674,-0.000162966
25.909,1.48E-05,322.3866,6.5086674,1.48E-05
25.959,0.000192606,322.3866,4.5198066,0.000192606
26.009,1.48E-05,321.393,4.5198066,1.48E-05
26.059,-0.000162966,323.3802,6.5086674,-0.000162966
26.109,0.000370392,320.3994,2.5309458,0.000370392
26.159,-0.000162966,321.393,4.5198066,-0.000162966
26.209,-0.000162966,322.3866,4.5198066,-0.000162966
26.259,0.000192606,324.3738,4.5198066,0.000192606
26.309,-0.000162966,321.393,6.5086674,-0.000162966
26.359,0.000192606,323.3802,6.5086674,0.000192606
26.409,1.48E-05,324.3738,4.5198066,1.48E-05
26.459,0.000192606,323.3802,6.5086674,0.000192606
26.509,-0.000162966,319.4058,4.5198066,-0.000162966
26.559,0.000370392,323.3802,4.5198066,0.000370392
26.609,1.48E-05,322.3866,6.5086674,1.48E-05
26.659,1.48E-05,324.3738,4.5198066,1.48E-05
26.709,0.000192606,323.3802,4.5198066,0.000192606
26.759,-0.000162966,320.3994,6.5086674,-0.000162966
26.809,0.000192606,324.3738,4.5198066,0.000192606
26.859,0.000192606,321.393,4.5198066,0.000192606
26.909,0.000192606,323.3802,4.5198066,0.000192606
26.959,0.000192606,322.3866,2.5309458,0.000192606
27.009,1.48E-05,321.393,4.5198066,1.48E-05
27.059,1.48E-05,322.3866,4.5198066,1.48E-05
27.109,0.000370392,324.3738,4.5198066,0.000370392
27.159,1.48E-05,321.393,4.5198066,1.48E-05
27.209,-0.000162966,320.3994,4.5198066,-0.000162966
27.259,1.48E-05,322.3866,6.5086674,1.48E-05
27.309,-0.000162966,322.3866,6.5086674,-0.000162966
27.359,0.000192606,322.3866,6.5086674,0.000192606
27.409,-0.000162966,321.393,4.5198066,-0.000162966
27.459,-0.000162966,322.3866,4.5198066,-0.000162966
27.509,-0.000162966,322.3866,6.5086674,-0.000162966
27.559,0.000192606,325.3674,4.5198066,0.000192606
27.609,-0.000162966,321.393,4.5198066,-0.000162966
27.659,0.000192606,324.3738,4.5198066,0.000192606
27.709,-0.000340752,320.3994,4.5198066,-0.000340752
27.759,0.000192606,324.3738,4.5198066,0.000192606
27.809,0.000370392,325.3674,4.5198066,0.000370392
27.859,1.48E-05,322.3866,6.5086674,1.48E-05
27.909,-0.000162966,321.393,4.5198066,-0.000162966
27.959,1.48E-05,322.3866,6.5086674,1.48E-05
28.009,0.000192606,323.3802,4.5198066,0.000192606
28.059,1.48E-05,324.3738,6.5086674,1.48E-05
28.109,-0.000162966,321.393,4.5198066,-0.000162966
28.159,1.48E-05,326.361,6.5086674,1.48E-05
28.209,-0.000162966,320.3994,4.5198066,-0.000162966
28.259,-0.000162966,322.3866,6.5086674,-0.000162966
28.309,0.000192606,320.3994,2.5309458,0.000192606
28.36,0.000370392,323.3802,2.5309458,0.000370392
28.409,-0.000162966,321.393,4.5198066,-0.000162966
28.459,1.48E-05,321.393,4.5198066,1.48E-05
28.509,-0.000340752,321.393,6.5086674,-0.000340752
28.559,1.48E-05,324.3738,6.5086674,1.48E-05
28.609,0.000192606,323.3802,4.5198066,0.000192606
28.659,1.48E-05,321.393,4.5198066,1.48E-05
28.709,1.48E-05,322.3866,6.5086674,1.48E-05
28.76,0.000192606,321.393,4.5198066,0.000192606
28.81,1.48E-05,322.3866,4.5198066,1.48E-05
28.86,-0.000162966,324.3738,4.5198066,-0.000162966
28.91,1.48E-05,324.3738,6.5086674,1.48E-05
28.96,0.000370392,324.3738,4.5198066,0.000370392
29.01,1.48E-05,322.3866,6.5086674,1.48E-05
29.06,0.000192606,323.3802,4.5198066,0.000192606
29.11,-0.000162966,322.3866,6.5086674,-0.000162966
29.16,-0.000162966,322.3866,6.5086674,-0.000162966
29.21,-0.000340752,320.3994,6.5086674,-0.000340752
29.26,1.48E-05,323.3802,4.5198066,1.48E-05
29.31,-0.000340752,319.4058,4.5198066,-0.000340752
29.36,1.48E-05,324.3738,4.5198066,1.48E-05
29.41,0.000192606,323.3802,6.5086674,0.000192606
29.46,1.48E-05,321.393,4.5198066,1.48E-05
29.51,1.48E-05,322.3866,4.5198066,1.48E-05
29.56,0.000192606,324.3738,6.5086674,0.000192606
