Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),Channel 1 (mA)
13.454,0.000192606,368.0922,921.3846354,0.000192606
13.504,-0.000162966,369.0858,923.3734962,-0.000162966
13.554,1.48E-05,370.0794,925.362357,1.48E-05
13.604,0.000192606,355.1754,907.4626098,0.000192606
13.654,0.000192606,357.1626,907.4626098,0.000192606
13.705,-0.000162966,342.2586,887.5740018,-0.000162966
13.757,1.48E-05,329.3418,875.640837,1.48E-05
13.804,-0.000162966,329.3418,875.640837,-0.000162966
13.854,-0.000340752,330.3354,879.6185586,-0.000340752
13.905,-0.000162966,318.4122,861.7188114,-0.000162966
13.954,-0.000162966,318.4122,863.7076722,-0.000162966
14.005,1.48E-05,308.4762,847.7967858,1.48E-05
14.054,0.000192606,311.457,847.7967858,0.000192606
14.108,-0.000162966,307.4826,847.7967858,-0.000162966
14.155,0.000192606,309.4698,829.8970386,0.000192606
14.207,1.48E-05,309.4698,815.975013,1.48E-05
14.255,1.48E-05,310.4634,815.975013,1.48E-05
14.305,1.48E-05,308.4762,802.0529874,1.48E-05
14.355,1.48E-05,310.4634,802.0529874,1.48E-05
14.405,1.48E-05,308.4762,786.142101,1.48E-05
14.455,0.000192606,309.4698,786.142101,0.000192606
14.505,0.000192606,311.457,784.1532402,0.000192606
14.555,0.000192606,309.4698,770.2312146,0.000192606
14.605,-0.000162966,309.4698,768.2423538,-0.000162966
14.655,0.000192606,309.4698,756.309189,0.000192606
14.705,1.48E-05,310.4634,754.3203282,1.48E-05
14.755,0.000192606,309.4698,740.3983026,0.000192606
14.805,1.48E-05,311.457,742.3871634,1.48E-05
14.855,1.48E-05,309.4698,726.476277,1.48E-05
14.905,1.48E-05,311.457,726.476277,1.48E-05
14.955,-0.000162966,306.489,712.5542514,-0.000162966
15.008,1.48E-05,307.4826,708.5765298,1.48E-05
15.055,0.000370392,308.4762,690.6767826,0.000370392
15.105,-0.000162966,307.4826,692.6656434,-0.000162966
15.155,1.48E-05,308.4762,678.7436178,1.48E-05
15.205,0.000192606,310.4634,680.7324786,0.000192606
15.255,1.48E-05,307.4826,660.8438706,1.48E-05
15.305,0.000192606,308.4762,662.8327314,0.000192606
15.355,0.000192606,310.4634,664.8215922,0.000192606
15.405,0.000192606,308.4762,646.921845,0.000192606
15.458,1.48E-05,308.4762,648.9107058,1.48E-05
15.505,1.48E-05,306.489,632.9998194,1.48E-05
15.557,0.000192606,307.4826,619.0777938,0.000192606
15.605,1.48E-05,310.4634,621.0666546,1.48E-05
15.655,0.000192606,309.4698,619.0777938,0.000192606
15.705,0.000370392,309.4698,603.1669074,0.000370392
15.755,0.000192606,308.4762,603.1669074,0.000192606
15.805,0.000370392,307.4826,587.256021,0.000370392
15.855,0.000192606,307.4826,589.2448818,0.000192606
15.905,0.000370392,309.4698,571.3451346,0.000370392
15.955,0.000192606,307.4826,567.367413,0.000192606
16.005,0.000548178,308.4762,555.4342482,0.000548178
16.055,0.000548178,307.4826,539.5233618,0.000548178
16.105,0.000548178,309.4698,539.5233618,0.000548178
16.155,0.000548178,310.4634,527.590197,0.000548178
16.205,0.000548178,309.4698,527.590197,0.000548178
16.255,0.000548178,307.4826,527.590197,0.000548178
16.305,0.000370392,308.4762,509.6904498,0.000370392
16.358,0.000725964,309.4698,509.6904498,0.000725964
16.406,0.000370392,311.457,499.7461458,0.000370392
16.457,0.000548178,309.4698,481.8463986,0.000548178
16.505,0.000548178,308.4762,485.8241202,0.000548178
