Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),Channel 1 (mA)
24.958,-0.000162966,321.393,4.5198066,-0.000162966
25.008,-0.000162966,321.393,8.4975282,-0.000162966
25.058,0.000192606,325.3674,4.5198066,0.000192606
25.108,-0.000162966,323.3802,6.5086674,-0.000162966
25.158,-0.000162966,323.3802,6.5086674,-0.000162966
25.208,-0.000340752,322.3866,6.5086674,-0.000340752
25.258,-0.000340752,324.3738,8.4975282,-0.000340752
25.308,1.48E-05,323.3802,4.5198066,1.48E-05
25.358,1.48E-05,323.3802,6.5086674,1.48E-05
25.408,0.000192606,324.3738,4.5198066,0.000192606
25.458,1.48E-05,321.393,4.5198066,1.48E-05
25.508,-0.000162966,323.3802,8.4975282,-0.000162966
25.558,-0.000162966,322.3866,4.5198066,-0.000162966
25.608,1.48E-05,324.3738,6.5086674,1.48E-05
25.658,1.48E-05,323.3802,6.5086674,1.48E-05
25.708,-0.000518538,321.393,8.4975282,-0.000518538
25.758,1.48E-05,322.3866,4.5198066,1.48E-05
25.808,-0.000162966,320.3994,4.5198066,-0.000162966
25.858,-0.000162966,324.3738,6.5086674,-0.000162966
25.908,1.48E-05,322.3866,6.5086674,1.48E-05
25.958,1.48E-05,322.3866,6.5086674,1.48E-05
26.008,-0.000162966,320.3994,4.5198066,-0.000162966
26.058,-0.000340752,322.3866,4.5198066,-0.000340752
26.108,1.48E-05,322.3866,6.5086674,1.48E-05
26.158,1.48E-05,323.3802,6.5086674,1.48E-05
26.208,-0.000340752,322.3866,6.5086674,-0.000340752
26.258,1.48E-05,323.3802,6.5086674,1.48E-05
26.308,0.000192606,321.393,4.5198066,0.000192606
26.358,1.48E-05,323.3802,4.5198066,1.48E-05
26.408,0.000192606,323.3802,2.5309458,0.000192606
26.458,-0.000162966,324.3738,6.5086674,-0.000162966
26.508,-0.000162966,321.393,6.5086674,-0.000162966
26.558,1.48E-05,322.3866,4.5198066,1.48E-05
26.608,0.000370392,323.3802,4.5198066,0.000370392
26.658,-0.000162966,322.3866,6.5086674,-0.000162966
26.708,0.000192606,325.3674,6.5086674,0.000192606
26.758,0.000192606,324.3738,4.5198066,0.000192606
26.808,0.000370392,324.3738,4.5198066,0.000370392
26.858,-0.000340752,322.3866,6.5086674,-0.000340752
26.908,1.48E-05,323.3802,6.5086674,1.48E-05
26.958,0.000192606,324.3738,4.5198066,0.000192606
27.008,1.48E-05,322.3866,6.5086674,1.48E-05
27.058,0.000192606,324.3738,4.5198066,0.000192606
27.108,1.48E-05,323.3802,6.5086674,1.48E-05
27.158,1.48E-05,323.3802,6.5086674,1.48E-05
27.208,0.000192606,323.3802,6.5086674,0.000192606
27.258,-0.000340752,321.393,6.5086674,-0.000340752
27.308,0.000192606,324.3738,4.5198066,0.000192606
27.358,-0.000162966,320.3994,4.5198066,-0.000162966
27.409,-0.000340752,320.3994,4.5198066,-0.000340752
27.459,-0.000518538,318.4122,4.5198066,-0.000518538
27.508,0.000192606,326.361,4.5198066,0.000192606
27.558,1.48E-05,322.3866,4.5198066,1.48E-05
27.608,1.48E-05,322.3866,4.5198066,1.48E-05
27.658,-0.000162966,322.3866,6.5086674,-0.000162966
27.708,-0.000162966,322.3866,6.5086674,-0.000162966
27.759,1.48E-05,323.3802,6.5086674,1.48E-05
27.809,-0.000162966,323.3802,6.5086674,-0.000162966
27.859,1.48E-05,322.3866,4.5198066,1.48E-05
27.909,-0.000340752,322.3866,8.4975282,-0.000340752
27.959,0.000370392,325.3674,4.5198066,0.000370392
28.009,-0.000162966,321.393,4.5198066,-0.000162966
28.059,-0.000162966,321.393,4.5198066,-0.000162966
28.109,1.48E-05,322.3866,4.5198066,1.48E-05
28.159,0.000192606,324.3738,4.5198066,0.000192606
28.209,-0.000162966,322.3866,6.5086674,-0.000162966
28.259,-0.000162966,323.3802,4.5198066,-0.000162966
28.309,1.48E-05,321.393,6.5086674,1.48E-05
28.359,0.000192606,323.3802,2.5309458,0.000192606
28.409,-0.000162966,323.3802,6.5086674,-0.000162966
28.459,1.48E-05,321.393,4.5198066,1.48E-05
28.509,-0.000162966,322.3866,4.5198066,-0.000162966
28.559,-0.000162966,323.3802,6.5086674,-0.000162966
28.609,1.48E-05,325.3674,6.5086674,1.48E-05
28.659,1.48E-05,324.3738,6.5086674,1.48E-05
28.709,0.000192606,323.3802,4.5198066,0.000192606
28.759,-0.000162966,323.3802,8.4975282,-0.000162966
28.809,-0.000340752,321.393,4.5198066,-0.000340752
28.859,1.48E-05,323.3802,4.5198066,1.48E-05
28.909,1.48E-05,322.3866,4.5198066,1.48E-05
28.959,-0.000162966,321.393,6.5086674,-0.000162966
29.009,-0.000162966,321.393,4.5198066,-0.000162966
29.059,1.48E-05,321.393,6.5086674,1.48E-05
29.109,0.000192606,325.3674,6.5086674,0.000192606
29.159,1.48E-05,323.3802,4.5198066,1.48E-05
29.209,1.48E-05,324.3738,6.5086674,1.48E-05
29.259,0.000192606,323.3802,6.5086674,0.000192606
29.309,0.000192606,324.3738,6.5086674,0.000192606
29.359,1.48E-05,321.393,4.5198066,1.48E-05
29.409,0.000192606,324.3738,4.5198066,0.000192606
29.459,1.48E-05,322.3866,4.5198066,1.48E-05
29.509,1.48E-05,324.3738,4.5198066,1.48E-05
29.559,0.000192606,321.393,2.5309458,0.000192606
29.609,-0.000162966,323.3802,6.5086674,-0.000162966
29.659,-0.000162966,323.3802,8.4975282,-0.000162966
29.709,-0.000696324,316.425,6.5086674,-0.000696324
29.759,0.000192606,322.3866,4.5198066,0.000192606
29.809,-0.000340752,322.3866,6.5086674,-0.000340752
29.859,-0.000162966,322.3866,6.5086674,-0.000162966
29.909,-0.000162966,324.3738,8.4975282,-0.000162966
29.959,-0.000162966,322.3866,6.5086674,-0.000162966
30.009,-0.000162966,323.3802,6.5086674,-0.000162966
30.059,-0.000340752,321.393,6.5086674,-0.000340752
30.109,-0.000340752,320.3994,8.4975282,-0.000340752
30.159,1.48E-05,322.3866,4.5198066,1.48E-05
30.209,1.48E-05,322.3866,6.5086674,1.48E-05
30.259,-0.000340752,319.4058,4.5198066,-0.000340752
30.309,0.000192606,322.3866,4.5198066,0.000192606
30.359,-0.000162966,322.3866,6.5086674,-0.000162966
30.409,-0.000340752,321.393,8.4975282,-0.000340752
30.459,-0.000162966,323.3802,6.5086674,-0.000162966
30.509,-0.000162966,322.3866,6.5086674,-0.000162966
30.56,1.48E-05,322.3866,6.5086674,1.48E-05
30.61,-0.000162966,322.3866,6.5086674,-0.000162966
30.659,1.48E-05,323.3802,4.5198066,1.48E-05
30.709,-0.000162966,321.393,6.5086674,-0.000162966
30.759,1.48E-05,321.393,4.5198066,1.48E-05
30.809,1.48E-05,321.393,4.5198066,1.48E-05
30.86,1.48E-05,323.3802,6.5086674,1.48E-05
30.91,1.48E-05,323.3802,4.5198066,1.48E-05
30.96,-0.000162966,321.393,6.5086674,-0.000162966
31.01,-0.000162966,319.4058,4.5198066,-0.000162966
31.06,1.48E-05,320.3994,2.5309458,1.48E-05
31.11,-0.000162966,323.3802,6.5086674,-0.000162966
31.16,1.48E-05,323.3802,6.5086674,1.48E-05
31.21,-0.000162966,321.393,6.5086674,-0.000162966
31.26,0.000192606,322.3866,4.5198066,0.000192606
31.31,1.48E-05,323.3802,4.5198066,1.48E-05
31.36,1.48E-05,323.3802,4.5198066,1.48E-05
31.41,-0.000340752,321.393,6.5086674,-0.000340752
31.46,1.48E-05,322.3866,4.5198066,1.48E-05
31.51,-0.000162966,322.3866,6.5086674,-0.000162966
31.56,1.48E-05,323.3802,6.5086674,1.48E-05
31.61,1.48E-05,323.3802,6.5086674,1.48E-05
31.66,0.000192606,324.3738,4.5198066,0.000192606
31.71,1.48E-05,324.3738,4.5198066,1.48E-05
31.76,-0.000340752,321.393,6.5086674,-0.000340752
31.81,-0.000162966,321.393,4.5198066,-0.000162966
31.86,-0.000162966,323.3802,6.5086674,-0.000162966
31.91,-0.000162966,321.393,4.5198066,-0.000162966
31.96,-0.000162966,322.3866,4.5198066,-0.000162966
32.01,-0.000162966,322.3866,6.5086674,-0.000162966
32.06,-0.000162966,321.393,6.5086674,-0.000162966
32.11,1.48E-05,322.3866,4.5198066,1.48E-05
32.16,-0.000162966,322.3866,4.5198066,-0.000162966
32.21,1.48E-05,324.3738,4.5198066,1.48E-05
32.26,1.48E-05,319.4058,4.5198066,1.48E-05
32.31,1.48E-05,323.3802,4.5198066,1.48E-05
32.36,-0.000162966,322.3866,4.5198066,-0.000162966
32.41,-0.000162966,323.3802,4.5198066,-0.000162966
32.46,1.48E-05,323.3802,4.5198066,1.48E-05
32.51,-0.000162966,322.3866,4.5198066,-0.000162966
32.56,-0.000518538,321.393,6.5086674,-0.000518538
32.61,-0.000162966,322.3866,6.5086674,-0.000162966
32.66,-0.000340752,320.3994,4.5198066,-0.000340752
32.71,-0.000162966,321.393,4.5198066,-0.000162966
32.76,0.000192606,322.3866,4.5198066,0.000192606
32.81,-0.000340752,320.3994,4.5198066,-0.000340752
32.86,-0.000162966,321.393,4.5198066,-0.000162966
32.91,1.48E-05,323.3802,4.5198066,1.48E-05
32.96,-0.000340752,322.3866,6.5086674,-0.000340752
33.01,1.48E-05,323.3802,6.5086674,1.48E-05
33.06,-0.000340752,321.393,6.5086674,-0.000340752
33.11,-0.000162966,322.3866,6.5086674,-0.000162966
33.16,1.48E-05,324.3738,6.5086674,1.48E-05
33.21,1.48E-05,323.3802,4.5198066,1.48E-05
33.26,1.48E-05,321.393,4.5198066,1.48E-05
33.31,-0.000162966,321.393,6.5086674,-0.000162966
33.36,-0.000340752,321.393,6.5086674,-0.000340752
33.41,1.48E-05,323.3802,4.5198066,1.48E-05
33.46,1.48E-05,322.3866,4.5198066,1.48E-05
33.51,-0.000162966,322.3866,4.5198066,-0.000162966
33.56,-0.000340752,323.3802,6.5086674,-0.000340752
33.61,-0.000162966,321.393,6.5086674,-0.000162966
33.66,1.48E-05,323.3802,6.5086674,1.48E-05
33.711,-0.000162966,322.3866,6.5086674,-0.000162966
33.761,0.000370392,326.361,6.5086674,0.000370392
33.81,-0.000162966,323.3802,6.5086674,-0.000162966
33.86,0.000192606,324.3738,4.5198066,0.000192606
33.91,1.48E-05,322.3866,4.5198066,1.48E-05
33.96,-0.000162966,324.3738,6.5086674,-0.000162966
34.01,-0.000340752,320.3994,6.5086674,-0.000340752
34.06,1.48E-05,322.3866,4.5198066,1.48E-05
34.111,-0.000162966,319.4058,6.5086674,-0.000162966
